# 声速四种方法综合可视化实验
# method=回声法
# true_speed_m_s=343.0
# estimated_speed_m_s=342.85714285714283
# theoretical_delay_s=0.01749271137026239
# measured_delay_s=0.0175
time_s,direct,echo,measured
0.0014166666666666666,0.1141617600096868,0.0,0.10642327832865535
0.0014375,0.13293473273143347,0.0,0.14679361442865382
0.0014583333333333332,0.15394018135200369,0.0,0.17032901770269843
0.0014791666666666666,0.17728060980269802,0.0,0.13887468499109468
0.0015,0.2030327962511379,0.0,0.2009543839643446
0.0015208333333333332,0.23124208200814297,0.0,0.22199215445938109
0.0015416666666666667,0.2619167431985514,0.0,0.27163811261415205
0.0015624999999999999,0.2950226561744425,0.0,0.33097983050860563
0.0015833333333333333,0.3304784854376781,0.0,0.3332901970887291
0.0016041666666666667,0.3681516323555313,0.0,0.43575066339922647
0.001625,0.40785518257906356,0.0,0.4284442507228068
0.0016458333333333333,0.44934607855299874,0.0,0.47288762127463846
0.0016666666666666666,0.4923247200732048,0.0,0.47768436676647086
0.0016875,0.536436160338582,0.0,0.5060528936213253
0.0017083333333333332,0.581273017873414,0.0,0.6160555479395785
0.0017291666666666666,0.6263801673021481,0.0,0.6131730779997774
0.00175,0.6712612061984996,0.0,0.7122913609582028
0.0017708333333333332,0.715386623728884,0.0,0.7281953114636112
